#Exudyn implicit second order time integration solver solution file
#simulation started=2025-11-01,19:36:25
#columns contain: time, ODE2 displacements, ODE2 velocities, ODE2 accelerations, AE coordinates
#number of system coordinates [nODE2, nODE1, nAlgebraic, nData] = [14,0,14,0]
#number of written coordinates [nODE2, nVel2, nAcc2, nODE1, nVel1, nAlgebraic, nData] = [14,14,14,0,0,14,0]
#total columns exported  (excl. time) = 56
#number of time steps (planned) = 400
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0.23,0,-0.001532603822,0,0,0,0,0,0,0.02346739618,0,-0.1607914128,0,0.5438096607,0,0,-0.008977352435,0,0,0,0,0,0,-0.008977352435,0,-1.359524152,0,2.098021468,0,0,500.0920922,0,0,0,0,0,0,-499.9079078,0,-5.24505367,0,-3.39881038,0,0,0,0,0,0,0,0,0,0,4811.524959,0,0,0,0
0.24,0,-0.001617997391,0,0,0,0,0,0,0.02338200261,0,-0.1746467421,0,0.5646166838,0,0,-0.008101361415,0,0,0,0,0,0,-0.008101361415,0,-1.411541709,0,2.063383145,0,0,-499.916894,0,0,0,0,0,0,500.083106,0,-5.158457862,0,-3.528854274,0,0,4.474248977e-16,0,0,0,0,0,0,0,-5005.863863,0,0,0,0
0.25,0,-0.001695058437,0,0,0,0,0,0,0.02330494156,0,-0.1890178366,0,0.5850708766,0,0,-0.007310847708,0,0,0,0,0,0,-0.007310847708,0,-1.462677191,0,2.027455409,0,0,500.0749967,0,0,0,0,0,0,-499.9250033,0,-5.068638521,0,-3.656692979,0,0,-4.396343117e-16,0,0,0,0,0,0,0,4811.692793,0,0,0,0
0.26,0,-0.001764600029,0,0,0,0,0,0,0.02323539997,0,-0.2038957157,0,0.6051594572,0,0,-0.006597470667,0,0,0,0,0,0,-0.006597470667,0,-1.512898643,0,1.990260711,0,0,-499.9323213,0,0,0,0,0,0,500.0676787,0,-4.975651777,0,-3.782246607,0,0,-8.631379945e-16,0,0,0,0,0,0,0,-5005.712405,0,0,0,0
0.27,0,-0.001827355899,0,0,0,0,0,0,0.0231726441,0,-0.2192710824,0,0.6248698722,0,0,-0.005953703444,0,0,0,0,0,0,-0.005953703444,0,-1.56217468,0,1.951822294,0,0,500.0610748,0,0,0,0,0,0,-499.9389252,0,-4.879555735,0,-3.905436701,0,0,0,0,0,0,0,0,0,0,4811.829471,0,0,0,0
0.28,0,-0.001883988185,0,0,0,0,0,0,0.02311601182,0,-0.2351343283,0,0.6441898046,0,0,-0.005372753665,0,0,0,0,0,0,-0.005372753665,0,-1.610474511,0,1.912164179,0,0,-499.9448848,0,0,0,0,0,0,500.0551152,0,-4.780410448,0,-4.026186278,0,0,-8.292690229e-16,0,0,0,0,0,0,0,-5005.589063,0,0,0,0
0.29,0,-0.001935094412,0,0,0,0,0,0,0.02306490559,0,-0.2514755406,0,0.6631071812,0,0,-0.004848491736,0,0,0,0,0,0,-0.004848491736,0,-1.657767953,0,1.871311148,0,0,500.0497372,0,0,0,0,0,0,-499.9502628,0,-4.678277871,0,-4.144419882,0,0,8.11551845e-16,0,0,0,0,0,0,0,4811.940778,0,0,0,0
0.3,0,-0.001981213801,0,0,0,0,0,0,0.0230187862,0,-0.2682845077,0,0.6816101806,0,0,-0.004375386176,0,0,0,0,0,0,-0.004375386176,0,-1.704025451,0,1.829288731,0,0,-499.9551161,0,0,0,0,0,0,500.0448839,0,-4.573221827,0,-4.260063629,0,0,-7.933275264e-16,0,0,0,0,0,0,0,-5005.488618,0,0,0,0
0.31,0,-0.002022832958,0,0,0,0,0,0,0.02297716704,0,-0.2855507254,0,0.6996872402,0,0,-0.003948445255,0,0,0,0,0,0,-0.003948445255,0,-1.7492181,0,1.786123186,0,0,500.0405043,0,0,0,0,0,0,-499.9594957,0,-4.465307966,0,-4.373045251,0,0,0,0,0,0,0,0,0,0,4812.031422,0,0,0,0
0.32,0,-0.002060391006,0,0,0,0,0,0,0.02293960899,0,-0.3032634042,0,0.7173270636,0,0,-0.003563164325,0,0,0,0,0,0,-0.003563164325,0,-1.793317659,0,1.741841489,0,0,-499.9634481,0,0,0,0,0,0,500.0365519,0,-4.354603724,0,-4.483294147,0,0,0,0,0,0,0,0,0,0,-5005.406819,0,0,0,0
0.33,0,-0.002094284219,0,0,0,0,0,0,0.02290571578,0,-0.3214114754,0,0.7345186276,0,0,-0.003215478293,0,0,0,0,0,0,-0.003215478293,0,-1.836296569,0,1.696471312,0,0,500.0329853,0,0,0,0,0,0,-499.9670147,0,-4.241178279,0,-4.590741422,0,0,7.963666917e-16,0,0,0,0,0,0,0,4812.105239,0,0,0,0
0.34,0,-0.002124870205,0,0,0,0,0,0,0.0228751298,0,-0.3399835981,0,0.7512511891,0,0,-0.002901718727,0,0,0,0,0,0,-0.002901718727,0,-1.878127973,0,1.650041005,0,0,-499.9702334,0,0,0,0,0,0,500.0297666,0,-4.125102512,0,-4.695319932,0,0,8.145081713e-16,0,0,0,0,0,0,0,-5005.340204,0,0,0,0
0.35,0,-0.002152471674,0,0,0,0,0,0,0.02284752833,0,-0.3589681666,0,0.7675142921,0,0,-0.002618575156,0,0,0,0,0,0,-0.002618575156,0,-1.91878573,0,1.602579584,0,0,500.0268621,0,0,0,0,0,0,-499.9731379,0,-4.006448959,0,-4.796964326,0,0,0,0,0,0,0,0,0,0,4812.165354,0,0,0,0
0.36,0,-0.00217737985,0,0,0,0,0,0,0.02282262015,0,-0.3783533174,0,0.7832977735,0,0,-0.002363060136,0,0,0,0,0,0,-0.002363060136,0,-1.958244434,0,1.554116706,0,0,-499.9757591,0,0,0,0,0,0,500.0242409,0,-3.885291766,0,-4.895611085,0,0,0,0,0,0,0,0,0,0,-5005.285956,0,0,0,0
0.37,0,-0.00219985754,0,0,0,0,0,0,0.02280014246,0,-0.3981269367,0,0.7985917704,0,0,-0.00213247773,0,0,0,0,0,0,-0.00213247773,0,-1.996479426,0,1.504682658,0,0,500.0218756,0,0,0,0,0,0,-499.9781244,0,-3.761706646,0,-4.991198565,0,0,8.658349323e-16,0,0,0,0,0,0,0,4812.214309,0,0,0,0
0.38,0,-0.002220141904,0,0,0,0,0,0,0.0227798581,0,-0.4182766679,0,0.8133867253,0,0,-0.001924395067,0,0,0,0,0,0,-0.001924395067,0,-2.033466813,0,1.45430833,0,0,-499.980259,0,0,0,0,0,0,500.019741,0,-3.635770826,0,-5.083667033,0,0,1.763751309e-15,0,0,0,0,0,0,0,-5005.241778,0,0,0,0
0.39,0,-0.002238446962,0,0,0,0,0,0,0.02276155304,0,-0.4387899194,0,0.827673393,0,0,-0.00173661667,0,0,0,0,0,0,-0.00173661667,0,-2.069183482,0,1.403025202,0,0,500.0178147,0,0,0,0,0,0,-499.9821853,0,-3.507563004,0,-5.172958706,0,0,8.973652908e-16,0,0,0,0,0,0,0,4812.254176,0,0,0,0
0.4,0,-0.002254965852,0,0,0,0,0,0,0.02274503415,0,-0.4596538724,0,0.8414428456,0,0,-0.001567161291,0,0,0,0,0,0,-0.001567161291,0,-2.103607114,0,1.350865319,0,0,-499.9839236,0,0,0,0,0,0,500.0160764,0,-3.377163298,0,-5.259017785,0,0,-1.824588322e-15,0,0,0,0,0,0,0,-5005.2058,0,0,0,0
0.41,0,-0.002269872864,0,0,0,0,0,0,0.02273012714,0,-0.4808554889,0,0.8546864785,0,0,-0.00141424101,0,0,0,0,0,0,-0.00141424101,0,-2.136716196,0,1.297861278,0,0,500.0145077,0,0,0,0,0,0,-499.9854923,0,-3.244653194,0,-5.341790491,0,0,0,0,0,0,0,0,0,0,4812.286643,0,0,0,0
0.42,0,-0.002283325281,0,0,0,0,0,0,0.02271667472,0,-0.5023815201,0,0.8673960159,0,0,-0.001276242366,0,0,0,0,0,0,-0.001276242366,0,-2.16849004,0,1.2440462,0,0,-499.9869079,0,0,0,0,0,0,500.0130921,0,-3.110115499,0,-5.4212251,0,0,9.404326449e-16,0,0,0,0,0,0,0,-5005.176502,0,0,0,0
0.43,0,-0.002295465039,0,0,0,0,0,0,0.02270453496,0,-0.5242185142,0,0.8795635155,0,0,-0.001151709337,0,0,0,0,0,0,-0.001151709337,0,-2.198908789,0,1.189453714,0,0,500.0118146,0,0,0,0,0,0,-499.9881854,0,-2.973634286,0,-5.497271972,0,0,9.536246743e-16,0,0,0,0,0,0,0,4812.313082,0,0,0,0
0.44,0,-0.002306420226,0,0,0,0,0,0,0.02269357977,0,-0.5463528253,0,0.8911813738,0,0,-0.001039327978,0,0,0,0,0,0,-0.001039327978,0,-2.227953434,0,1.134117937,0,0,-499.9893383,0,0,0,0,0,0,500.0106617,0,-2.835294842,0,-5.569883586,0,0,-9.662207815e-16,0,0,0,0,0,0,0,-5005.152642,0,0,0,0
0.45,0,-0.002316306428,0,0,0,0,0,0,0.02268369357,0,-0.5687706217,0,0.9022423307,0,0,-0.0009379125542,0,0,0,0,0,0,-0.0009379125542,0,-2.255605827,0,1.078073446,0,0,500.0096214,0,0,0,0,0,0,-499.9903786,0,-2.695183615,0,-5.639014567,0,0,9.78213095e-16,0,0,0,0,0,0,0,4812.334614,0,0,0,0
0.46,0,-0.002325227956,0,0,0,0,0,0,0.02267477204,0,-0.5914578942,0,0.9127394742,0,0,-0.0008463930326,0,0,0,0,0,0,-0.0008463930326,0,-2.281848686,0,1.021355264,0,0,-499.9913175,0,0,0,0,0,0,500.0086825,0,-2.553388161,0,-5.704621714,0,0,-1.979188242e-15,0,0,0,0,0,0,0,-5005.133212,0,0,0,0
0.47,0,-0.00233327894,0,0,0,0,0,0,0.02266672106,0,-0.6144004657,0,0.9226662447,0,0,-0.0007638037921,0,0,0,0,0,0,-0.0007638037921,0,-2.306665612,0,0.9639988357,0,0,500.0078353,0,0,0,0,0,0,-499.9921647,0,-2.409997089,0,-5.76666403,0,0,0,0,0,0,0,0,0,0,4812.352148,0,0,0,0
0.48,0,-0.002340544327,0,0,0,0,0,0,0.02265945567,0,-0.6375839992,0,0.9320164389,0,0,-0.0006892734349,0,0,0,0,0,0,-0.0006892734349,0,-2.330041097,0,0.9060400019,0,0,-499.9929292,0,0,0,0,0,0,500.0070708,0,-2.265100005,0,-5.825102743,0,0,1.010494248e-15,0,0,0,0,0,0,0,-5005.117388,0,0,0,0
0.49,0,-0.002347100772,0,0,0,0,0,0,0.02265289923,0,-0.6609940074,0,0.9407842138,0,0,-0.0006220155922,0,0,0,0,0,0,-0.0006220155922,0,-2.351960535,0,0.8475149815,0,0,500.0063808,0,0,0,0,0,0,-499.9936192,0,-2.118787454,0,-5.879901336,0,0,-2.040000577e-15,0,0,0,0,0,0,0,4812.366428,0,0,0,0
0.5,0,-0.002353017453,0,0,0,0,0,0,0.02264698255,0,-0.6846158612,0,0.9489640905,0,0,-0.0005613206274,0,0,0,0,0,0,-0.0005613206274,0,-2.372410226,0,0.788460347,0,0,-499.9942418,0,0,0,0,0,0,500.0057582,0,-1.971150867,0,-5.931025565,0,0,1.028868928e-15,0,0,0,0,0,0,0,-5005.104502,0,0,0,0
0.51,0,-0.002358356797,0,0,0,0,0,0,0.0226416432,0,-0.7084347993,0,0.9565509572,0,0,-0.0005065481488,0,0,0,0,0,0,-0.0005065481488,0,-2.391377393,0,0.7289130017,0,0,500.0051963,0,0,0,0,0,0,-499.9948037,0,-1.822282504,0,-5.978443483,0,0,-2.074189252e-15,0,0,0,0,0,0,0,4812.378057,0,0,0,0
0.52,0,-0.002363175139,0,0,0,0,0,0,0.02263682486,0,-0.7324359372,0,0.963540073,0,0,-0.0004571202527,0,0,0,0,0,0,-0.0004571202527,0,-2.408850183,0,0.668910157,0,0,-499.9953107,0,0,0,0,0,0,500.0046893,0,-1.672275393,0,-6.022125456,0,0,0,0,0,0,0,0,0,0,-5005.094008,0,0,0,0
0.53,0,-0.002367523317,0,0,0,0,0,0,0.02263247668,0,-0.7566042765,0,0.9699270703,0,0,-0.0004125154261,0,0,0,0,0,0,-0.0004125154261,0,-2.424817676,0,0.6084893088,0,0,500.0042317,0,0,0,0,0,0,-499.9957683,0,-1.521223272,0,-6.06204419,0,0,2.103194074e-15,0,0,0,0,0,0,0,4812.387527,0,0,0,0
0.54,0,-0.002371447209,0,0,0,0,0,0,0.02262855279,0,-0.7809247143,0,0.975707958,0,0,-0.000372263044,0,0,0,0,0,0,-0.000372263044,0,-2.439269895,0,0.5476882142,0,0,-499.9961812,0,0,0,0,0,0,500.0038188,0,-1.369220535,0,-6.098174737,0,0,0,0,0,0,0,0,0,0,-5005.085462,0,0,0,0
0.55,0,-0.002374988217,0,0,0,0,0,0,0.02262501178,0,-0.8053820528,0,0.9808791234,0,0,-0.0003359384042,0,0,0,0,0,0,-0.0003359384042,0,-2.452197808,0,0.4865448679,0,0,500.0034461,0,0,0,0,0,0,-499.9965539,0,-1.21636217,0,-6.130494521,0,0,0,0,0,0,0,0,0,0,4812.395239,0,0,0,0
0.56,0,-0.0023781837,0,0,0,0,0,0,0.0226218163,0,-0.8299610086,0,0.9854373351,0,0,-0.0003031582459,0,0,0,0,0,0,-0.0003031582459,0,-2.463593338,0,0.4250974786,0,0,-499.9968901,0,0,0,0,0,0,500.0031099,0,-1.062743696,0,-6.158983344,0,0,0,0,0,0,0,0,0,0,-5005.078502,0,0,0,0
0.57,0,-0.002381067375,0,0,0,0,0,0,0.02261893263,0,-0.8546462221,0,0.9893797447,0,0,-0.000273576706,0,0,0,0,0,0,-0.000273576706,0,-2.473449362,0,0.3633844448,0,0,500.0028064,0,0,0,0,0,0,-499.9971936,0,-0.908461112,0,-6.183623404,0,0,4.290750675e-15,0,0,0,0,0,0,0,4812.401519,0,0,0,0
0.58,0,-0.002383669667,0,0,0,0,0,0,0.02261633033,0,-0.8794222675,0,0.9927038886,0,0,-0.0002468816701,0,0,0,0,0,0,-0.0002468816701,0,-2.481759721,0,0.3014443313,0,0,-499.9974674,0,0,0,0,0,0,500.0025326,0,-0.7536108282,0,-6.204399304,0,0,2.152583425e-15,0,0,0,0,0,0,0,-5005.072835,0,0,0,0
0.59,0,-0.002386018032,0,0,0,0,0,0,0.02261398197,0,-0.9042736622,0,0.9954076895,0,0,-0.0002227914793,0,0,0,0,0,0,-0.0002227914793,0,-2.488519224,0,0.2393158445,0,0,500.0022855,0,0,0,0,0,0,-499.9977145,0,-0.5982896111,0,-6.221298059,0,0,0,0,0,0,0,0,0,0,4812.406634,0,0,0,0
